organization_id,organization_name,organization_type,partner_country,website_url,contact_url,email_status,lead_readiness,fetch_status,notes,source_project_urls,score
org_greece_crete_gov_gr_b58c959c,Περιφέρεια Κρήτης,Regional public authority,Greece,http://www.crete.gov.gr,http://www.crete.gov.gr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/31597/ | https://keep.eu/projects/29244/ | https://keep.eu/projects/27712/,4.4
org_ministria_e_turizmit_dhe_mjedisit_albani_0cd69f6e,Ministria e Turizmit dhe Mjedisit,National public authority,Albania,,https://keep.eu/projects/31594/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/31594/,4.4
org_greece_anatoliki_gr_08f4b846,"Αναπτυξιακός Οργανισμός Τοπικής Αυτοδιοίκησης, Ανατολικη Α.Ε",Sectoral agency,Greece,https://anatoliki.gr,https://anatoliki.gr/our-profile/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/31594/ | https://keep.eu/projects/29251/ | https://keep.eu/projects/29250/ | https://keep.eu/projects/29245/,4.6
org_greece_pilea_hortiatis_gr_a1d5e787,ΔΗΜΟΣ ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,Local public authority,Greece,http://www.pilea-hortiatis.gr,http://www.pilea-hortiatis.gr,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/31590/,4.4
org_o_north_macedonia_strumica_gov_mk_0303261c,Oпштина Струмица,Local public authority,North Macedonia,https://strumica.gov.mk,https://strumica.gov.mk/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/31590/,4.4
org_bulgaria_sandanski_bg_83a766e4,Община Сандански,Local public authority,Bulgaria,http://www.sandanski.bg,http://www.sandanski.bg,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/31590/,4.4
org_lebanon_ccib_org_lb_33259aaa,غرفة التجارة والصناعة والزراعة في بيروت وجبل لبنان,Unknown,Lebanon,http://www.ccib.org.lb,http://www.ccib.org.lb,email_not_found_scrape_blocked,manual_review_needed,http_error_429,http_error_429,https://keep.eu/projects/33265/ | https://keep.eu/projects/33256/,4.35
org_egypt_ceeba_org_fd9d77fe,اتحاد منظمات الأعمال المصرية الأوروبية,Unknown,Egypt,https://ceeba.org,https://ceeba.org/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33265/ | https://keep.eu/projects/33240/ | https://keep.eu/projects/33228/ | https://keep.eu/projects/33225/ | https://keep.eu/projects/33218/,4.35
org_egypt_have_adream_com_f1a6aabf,هاف ادريم,Unknown,Egypt,http://Have-adream.com,http://Have-adream.com,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33265/,4.35
org_jordan_rss_jo_fd3294a2,الجمعية العلمية الملكية,Unknown,Jordan,https://www.rss.jo,https://www.rss.jo/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33264/ | https://keep.eu/projects/33222/,4.35
org_t_c_evre_ehircilik_ve_i_klim_de_i_ikli_i_7f222195,"T.C. Çevre, Şehircilik ve İklim Değişikliği Bakanlığı / Yapı İşleri Genel Müdürlüğü",Unknown,Turkey,https://yapiisleri.csb.gov.tr,https://yapiisleri.csb.gov.tr/,email_not_found_manual_review,manual_review_needed,http_error_500,http_error_500,https://keep.eu/projects/33264/,4.35
org_lebanon_lcec_org_lb_2ca5be23,المركز اللبناني لحفظ الطاقة,Unknown,Lebanon,http://www.lcec.org.lb,http://www.lcec.org.lb,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33264/ | https://keep.eu/projects/33254/,4.35
org_greece_ntua_gr_b3000932,ΕΘΝΙΚΟ ΜΕΤΣΟΒΙΟ ΠΟΛΥΤΕΧΝΕΙΟ,Unknown,Greece,https://ntua.gr,https://ntua.gr/en/,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33261/ | https://keep.eu/projects/33231/ | https://keep.eu/projects/27711/,4.35
org_cyprus_sustainable_tourism_initiative_cy_d64a9f0f,Cyprus Sustainable Tourism Initiative,Unknown,Cyprus,https://csti-cyprus.org,https://csti-cyprus.org/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33261/,4.35
org_tarsus_ticaret_borsas_turkey_tarsustb_or_28e95347,Tarsus Ticaret Borsası,Unknown,Turkey,http://www.tarsustb.org.tr,http://www.tarsustb.org.tr,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33261/,4.35
org_jordan_specto_co_889f5098,مهارات لقيادة الحاسوب,Unknown,Jordan,http://www.specto.co,http://www.specto.co,email_not_found_scrape_blocked,manual_review_needed,http_error_403,http_error_403,https://keep.eu/projects/33261/,4.35
org_jordan_just_edu_jo_3b5dea5b,جامعة العلوم والتكنولوجيا الأردنية,Unknown,Jordan,http://www.just.edu.jo,http://www.just.edu.jo,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33261/ | https://keep.eu/projects/33243/ | https://keep.eu/projects/33230/,4.35
org_stratigon_finance_greece_stratigon_gr_d284d181,Stratigon Finance Ιδιωτική Κεφαλαιουχική Εταιρία,Unknown,Greece,http://www.stratigon.gr,http://www.stratigon.gr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33261/,4.35
org_palestine_leadersinternational_org_18c47703,مؤسسة قيادات,Unknown,Palestine,https://leadersinternational.org,https://leadersinternational.org/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33260/ | https://keep.eu/projects/33243/ | https://keep.eu/projects/33228/ | https://keep.eu/projects/33219/,4.35
org_jordan_aqaba_com_71c9d7e0,سلطة منطقة العقبة الاقتصادية الخاصة,Unknown,Jordan,http://www.aqaba.com,http://www.aqaba.com,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33260/,4.35
org_lebanon_instagram_com_a2a8c436,شركة الحرية الدولية ش.م.م,Unknown,Lebanon,https://www.instagram.com,https://www.instagram.com/lebanonwastemanagement/,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33259/,4.35
org_cyprus_aradippou_org_cy_a92ed47d,Δήμος Αραδίππου,Unknown,Cyprus,https://aradippou.org.cy,https://aradippou.org.cy/,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33259/ | https://keep.eu/projects/29233/,4.35
org_jordan_edama_jo_49bae8a0,ةئيبلاو ەا􁘭ملاو ةقاطلل ةمادا ة􁘭عمج,Unknown,Jordan,https://edama.jo,https://edama.jo/,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33259/,4.35
org_lebanon_aub_edu_lb_d9d8fed7,الجامعة الأميركية في بيروت,Unknown,Lebanon,http://www.aub.edu.lb,http://www.aub.edu.lb,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33257/ | https://keep.eu/projects/33254/ | https://keep.eu/projects/33215/ | https://keep.eu/projects/33219/,4.35
org_ministeru_g_all_agrikoltura_sajd_u_dritt_da517eea,"Ministeru għall-Agrikoltura, Sajd u Drittijiet għall-Annimali",Government / Ministry,Malta,,https://keep.eu/projects/33252/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/33252/,4.35
org_tunisia_utap_org_tn_382e47af,الاتحاد التونسي للفلاحة و الصيد البحري,Unknown,Tunisia,http://www.utap.org.tn,http://www.utap.org.tn,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33252/,4.35
org_anakkale_teknopark_teknoloji_geli_tirme_9b8e75b6,Çanakkale Teknopark Teknoloji Geliştirme Bölgesi A.Ş.,Unknown,Turkey,http://www.canakkaleteknopark.com,http://www.canakkaleteknopark.com,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33250/,4.35
org_cyprus_atlantis_consulting_eu_802872b0,ΑΤΛΑΝΤΙΣ ΠΕΡΙΒΑΛΛΟΝ ΚΑΙ ΚΑΙΝΟΤΟΜΙΑ ΛΤΔ,Unknown,Cyprus,http://www.atlantis-consulting.eu,http://www.atlantis-consulting.eu,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33250/,4.35
org_kaleseramik_anakkale_kalebodur_seramik_s_4634a4e0,"Kaleseramik, Çanakkale Kalebodur Seramik San. A.Ş.",Unknown,Turkey,https://www.kale.com.tr,https://www.kale.com.tr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33250/,4.35
org_egypt_aast_edu_891d5ab0,الأكاديمية العربية للعلوم والتكنولوجيا والنقل البحري,Unknown,Egypt,http://www.aast.edu,http://www.aast.edu,email_not_found_manual_review,manual_review_needed,url_error,url_error,https://keep.eu/projects/33247/ | https://keep.eu/projects/33266/ | https://keep.eu/projects/33213/ | https://keep.eu/projects/33214/,4.35
org_r2m_solution_sas_france_r2msolution_com_246b4fc5,R2M Solution SAS,Unknown,France,https://www.r2msolution.com,https://www.r2msolution.com/fr/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33247/ | https://keep.eu/projects/31596/,4.35
org_tunisia_cawtar_org_77a507f2,مركز المرأة العربية للتدريب و البحوث,Unknown,Tunisia,http://www.cawtar.org,http://www.cawtar.org,email_not_found_manual_review,manual_review_needed,url_error,url_error,https://keep.eu/projects/33244/,4.35
org_actionaid_greece_actionaid_gr_32bf959e,ACTIONAID ΕΛΛΑΣ ΑΣΤΙΚΗ ΜΕ ΚΕΡΔΟΣΚΟΠΙΚΗ ΕΤΑΙΡΕΙΑ,Unknown,Greece,http://www.actionaid.gr,http://www.actionaid.gr/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33244/,4.35
org_greece_rc_uoi_gr_a2c9c8d0,Πανεπιστήμιο Ιωαννίνων - Επιτροπή Ερευνών,Unknown,Greece,https://www.rc.uoi.gr,https://www.rc.uoi.gr/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33243/,4.35
org_egypt_1e02a0b9,أكاديمية البحث العلمي والتكنولوجيا,Unknown,Egypt,,https://keep.eu/projects/33243/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/33243/,4.35
org_kinno_innovation_intermediaries_greece_k_a93d9034,KiNNO INNOVATION INTERMEDIARIES ΜΟΝΟΠΡΟΣΩΠΗ Ε.Π.Ε.,Unknown,Greece,http://www.kinno.eu,http://www.kinno.eu,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33243/ | https://keep.eu/projects/32765/ | https://keep.eu/projects/29248/,4.35
org_greece_certh_gr_c836bbb0,ΕΘΝΙΚΟ ΚΕΝΤΡΟ ΕΡΕΥΝΑΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΚΗΣ ΑΝΑΠΤΥΞΗΣ,Unknown,Greece,http://www.certh.gr,http://www.certh.gr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33241/ | https://keep.eu/projects/29240/,4.35
org_lebanon_lses_lb_org_4cfc979f,الجمعية اللبنانية للطاقة الشمسية,Unknown,Lebanon,http://www.lses-lb.org,http://www.lses-lb.org,email_not_found_manual_review,manual_review_needed,http_error_500,http_error_500,https://keep.eu/projects/33241/,4.35
org_i_zmir_valili_i_turkey_4fe054e7,İzmir Valiliği,Unknown,Turkey,,https://keep.eu/projects/33236/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/33236/,4.35
org_egypt_exactbusiness_com_fcdfc19d,اجزاكت بيزنيس,Unknown,Egypt,http://www.exactbusiness.com,http://www.exactbusiness.com,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33236/,4.35
org_egypt_sekem_com_a41239df,جمعية سيكم للتنمية,Unknown,Egypt,https://sekem.com,https://sekem.com/en/index/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33236/ | https://keep.eu/projects/33251/,4.35
org_fabricaid_sal_lebanon_40f2bbab,FabricAID SAL,Unknown,Lebanon,,https://keep.eu/projects/33235/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/33235/,4.35
org_egypt_egyptianclothingbank_org_846aabfb,بنك الكساء المصرى,Unknown,Egypt,https://egyptianclothingbank.org,https://egyptianclothingbank.org/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33235/,4.35
org_jordan_youth_innovation_forum_jordan_jyi_686bdbcc,Jordan Youth Innovation Forumالملتقى الأردني للإبداع الشبابي,Unknown,Jordan,http://www.jyif.org,http://www.jyif.org,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33234/,4.35
org_aix_marseille_universit_france_univ_amu_95a144b0,Aix-Marseille Université,University / Research,France,https://www.univ-amu.fr,https://www.univ-amu.fr/,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33234/,4.35
org_center_for_social_innovation_cyprus_csic_cc44ce47,Center for Social Innovation,Unknown,Cyprus,https://csicy.com,https://csicy.com/,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/33234/,4.35
org_pi_gen_lik_derne_i_turkey_pigenclikderne_24eaa67f,Pi Gençlik Derneği,Unknown,Turkey,https://www.pigenclikdernegi.org,https://www.pigenclikdernegi.org/en/home/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33233/,4.35
org_universit_de_corse_pascal_paoli_france_u_85de7117,Université de Corse Pascal-Paoli,Higher education and research organisations,France,http://www.universita.corsica,http://www.universita.corsica,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/32764/,4.3
org_ayuntamiento_de_chiclana_de_la_frontera_c3044520,Ayuntamiento de Chiclana de la Frontera,Local public authority,Spain,https://www.chiclana.es,https://www.chiclana.es/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/32761/,4.3
org_cyprus_39bc710a,Κυπριακό Ινστιτούτο για τη Θάλασσα και τη Ναυτιλία,Higher education and research organisations,Cyprus,,https://keep.eu/projects/32761/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/32761/ | https://keep.eu/projects/33253/,4.3
org_agencia_de_estrategia_tur_stica_de_las_i_f3695a39,Agencia de Estrategia Turística de las Islas Baleares (AETIB),Regional public authority,Spain,,https://keep.eu/projects/32761/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/32761/,4.3
org_greece_en_uoa_gr_f1bae560,Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών,Higher education and research organisations,Greece,https://en.uoa.gr,https://en.uoa.gr/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/32759/,4.3
org_idryma_texnologias_kai_erevnas_greece_fo_12b6944d,Idryma Texnologias kai Erevnas,Higher education and research organisations,Greece,http://www.forth.gr,http://www.forth.gr,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/31596/,4.3
org_institut_ru_er_bo_kovi_croatia_irb_hr_be59c0cd,Institut Ruđer Bošković,Higher education and research organisations,Croatia,http://www.irb.hr,http://www.irb.hr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/31595/,4.3
